cellid,userid,freq_updates
019366000813,4873784845249690000,2
002032002203,4873784845249690000,2
015332002505,4873784845249690000,2
015132002505,4873784845249690000,2
000405000904,4873784845249690000,2
004181002833,4873784845249690000,1
005241002818,4873784845249690000,1
002243003909,4873784845249690000,1
005211002809,4873784845249690000,1
002033004002,4873784845249690000,1
011821002501,4873784845249690000,1
026994000801,4873784845249690000,1
006512002833,4873784845249690000,1
011271002501,4873784845249690000,1
004151002812,4873784845249690000,1
001081002815,4873784845249690000,1
001341002203,4873784845249690000,1
007327004662,4907425789554130000,17
000192004608,4907425789554130000,8
000552004603,4907425789554130000,2
000763004605,4907425789554130000,2
000083004603,4907425789554130000,2
001401004605,4907425789554130000,1
000191004608,4907425789554130000,1
000341004605,4907425789554130000,1
002251004604,4907425789554130000,1
001001004662,4907425789554130000,1
000853002807,4912511556318650000,16
003153002807,4912511556318650000,2
051222003860,4928398752265570000,6
011059003860,4928398752265570000,4
011037003860,4928398752265570000,3
021031003860,4928398752265570000,2
011031003860,4928398752265570000,2
020232003803,4928398752265570000,1
023576000864,4940067317887510000,8
008993000871,4940067317887510000,8
008991000871,4940067317887510000,7
023101000805,4940067317887510000,6
023102000805,4940067317887510000,6
007472000871,4940067317887510000,5
023573000864,4940067317887510000,5
007475000871,4940067317887510000,4
008992000871,4940067317887510000,3
040278000866,4940067317887510000,3
007433000871,4940067317887510000,2
008182000864,4940067317887510000,2
014691000871,4940067317887510000,2
001082000870,4940067317887510000,2
023103000805,4940067317887510000,2
010627000866,4940067317887510000,2
000395000866,4940067317887510000,2
000398000866,4940067317887510000,1
023705000865,4940067317887510000,1
007478000871,4940067317887510000,1
007521000871,4940067317887510000,1
000392000866,4940067317887510000,1
008181000864,4940067317887510000,1
004003000864,4940067317887510000,1
020972000805,4940067317887510000,1
023704000865,4940067317887510000,1
020971000805,4940067317887510000,1
000182000866,4940067317887510000,1
040279000866,4940067317887510000,1
000175000865,4940067317887510000,1
010623000866,4940067317887510000,1
007522000871,4940067317887510000,1
000261002835,4995892068571440000,6
004011002821,4995892068571440000,3
001081002815,4995892068571440000,1
002261001407,5010504307947360000,7
002221001406,5010504307947360000,4
002231001407,5010504307947360000,2
000192004608,5016960007979710000,20
001282004608,5016960007979710000,4
000191004608,5016960007979710000,3
000251004605,5016960007979710000,2
005443004662,5016960007979710000,1
001401004605,5016960007979710000,1
003952004660,5016960007979710000,1
004583004605,5016960007979710000,1
000245004605,5016960007979710000,1
004763004660,5016960007979710000,1
002385004605,5016960007979710000,1
006922004662,5016960007979710000,1
000053004607,5016960007979710000,1
005446004662,5016960007979710000,1
010721002861,5034374593196500000,8
004373002862,5034374593196500000,3
001392002826,5034374593196500000,2
031703002862,5034374593196500000,2
001191002861,5034374593196500000,2
030861002861,5034374593196500000,2
002033004002,5034374593196500000,1
030863002861,5034374593196500000,1
005041002813,5034374593196500000,1
001581002816,5034374593196500000,1
001231002861,5034374593196500000,1
005942002867,5034374593196500000,1
001203002862,5034374593196500000,1
045122002866,5034374593196500000,1
014981002862,5034374593196500000,1
001131002819,5034374593196500000,1
000565002807,5034374593196500000,1
006901002816,5034374593196500000,1
003151002807,5034374593196500000,1
030113002862,5034374593196500000,1
022611002862,5034374593196500000,1
030091002861,5034374593196500000,1
000172002815,5034374593196500000,1
003073002807,5034374593196500000,1
030291002860,5034374593196500000,1
003541002815,5034374593196500000,1
020212001960,5034374593196500000,1
005162002807,5034374593196500000,1
000063000903,5034374593196500000,1
030489002861,5034633917452250000,25
001103002822,5034633917452250000,18
034967002862,5034633917452250000,13
019001002860,5034633917452250000,11
064462002866,5034633917452250000,9
000222002813,5034633917452250000,9
030483002861,5034633917452250000,9
000321002801,5034633917452250000,5
030849002862,5034633917452250000,5
030843002862,5034633917452250000,4
020118002864,5034633917452250000,4
004323002864,5034633917452250000,3
017823002861,5034633917452250000,3
030842002862,5034633917452250000,3
020457002861,5034633917452250000,3
039892002862,5034633917452250000,3
020622002861,5034633917452250000,3
010123002864,5034633917452250000,3
012108002862,5034633917452250000,3
010277002866,5034633917452250000,3
011771002861,5034633917452250000,2
000626002812,5034633917452250000,2
003532002812,5034633917452250000,2
064463002866,5034633917452250000,2
000122002828,5034633917452250000,2
012489002862,5034633917452250000,2
020567002860,5034633917452250000,2
014918002860,5034633917452250000,2
032113002860,5034633917452250000,2
003541002813,5034633917452250000,2
003541002815,5034633917452250000,2
032543002864,5034633917452250000,1
052153002862,5034633917452250000,1
035673002862,5034633917452250000,1
000731002866,5034633917452250000,1
038793002864,5034633917452250000,1
001323002815,5034633917452250000,1
004423002864,5034633917452250000,1
065071002860,5034633917452250000,1
030348002860,5034633917452250000,1
031882002864,5034633917452250000,1
034579002861,5034633917452250000,1
032119002860,5034633917452250000,1
000452002813,5034633917452250000,1
064473002866,5034633917452250000,1
010271002866,5034633917452250000,1
020398002861,5034633917452250000,1
004322002864,5034633917452250000,1
034968002862,5034633917452250000,1
000873002862,5034633917452250000,1
005384002822,5034633917452250000,1
005385002822,5034633917452250000,1
004103002822,5034633917452250000,1
005312002812,5034633917452250000,1
048552002860,5034633917452250000,1
013221002864,5034633917452250000,1
039831002866,5034633917452250000,1
064461002866,5034633917452250000,1
034573002861,5034633917452250000,1
034962002862,5034633917452250000,1
000523002820,5034633917452250000,1
000793002864,5034633917452250000,1
005315002812,5034633917452250000,1
022542002860,5034633917452250000,1
001112002801,5034633917452250000,1
012102002862,5034633917452250000,1
037053002860,5034633917452250000,1
018461002860,5034633917452250000,1
031157002864,5034633917452250000,1
034519002862,5034633917452250000,1
019461002860,5034633917452250000,1
000872002862,5034633917452250000,1
052163002862,5034633917452250000,1
022861002860,5034633917452250000,1
005166002822,5034633917452250000,1
032548002864,5034633917452250000,1
011285000845,5039209450612770000,1
010552000845,5039209450612770000,1
005201002819,5052811205410570000,24
010639002862,5052811205410570000,3
000081002819,5052811205410570000,3
031713002862,5052811205410570000,2
011771002861,5052811205410570000,2
005181002819,5052811205410570000,2
001191002861,5052811205410570000,2
031703002862,5052811205410570000,1
010633002862,5052811205410570000,1
011121002864,5052811205410570000,1
010369002861,5052811205410570000,1
005221002819,5052811205410570000,1
010552002862,5052811205410570000,1
010548002862,5052811205410570000,1
000193002816,5052811205410570000,1
032543002864,5052811205410570000,1
000763002829,5052811205410570000,1
000523002820,5052811205410570000,1
012503002861,5052811205410570000,1
020239002864,5052811205410570000,1
030178002861,5052811205410570000,1
034618002867,5102930501012890000,12
001901002821,5102930501012890000,2
013051002866,5102930501012890000,2
012167002867,5102930501012890000,1
005702002862,5102930501012890000,1
026719002867,5102930501012890000,1
048387002862,5102930501012890000,1
010787002570,5113309079104710000,2
011821002501,5113309079104710000,1
004541002570,5113309079104710000,1
004528002560,5113309079104710000,1
027558002570,5113309079104710000,1
015332002505,5113309079104710000,1
009893001763,5115567923465690000,3
012221001762,5115567923465690000,2
001371001204,5126044826173740000,4
001843004605,5126044826173740000,2
005953004601,5126044826173740000,2
000151004601,5126044826173740000,1
000154004601,5126044826173740000,1
012652000864,5136976808323750000,2
030469000865,5136976808323750000,1
020721000813,5136976808323750000,1
011832000833,5136976808323750000,1
001007000864,5136976808323750000,1
017492000813,5136976808323750000,1
023427000865,5136976808323750000,1
002847000860,5136976808323750000,1
027043000814,5136976808323750000,1
007142000866,5136976808323750000,1
016211000845,5136976808323750000,1
021206000810,5136976808323750000,1
002718000866,5136976808323750000,1
001437000866,5136976808323750000,1
001092002833,5168042430089590000,23
034843002867,5168042430089590000,4
019682001960,5168042430089590000,3
045801004560,5168042430089590000,2
058797002864,5168042430089590000,2
051451002864,5168042430089590000,2
038751002863,5168042430089590000,2
058792002864,5168042430089590000,2
000151002863,5168042430089590000,2
006510002833,5168042430089590000,2
005241002818,5168042430089590000,2
051454002864,5168042430089590000,2
023702002860,5168042430089590000,2
024051002860,5168042430089590000,1
004053002824,5168042430089590000,1
011121002864,5168042430089590000,1
003563002833,5168042430089590000,1
010362002861,5168042430089590000,1
034992002864,5168042430089590000,1
014862002864,5168042430089590000,1
036381002867,5168042430089590000,1
020083002860,5168042430089590000,1
038761002863,5168042430089590000,1
004103002822,5168042430089590000,1
032562002860,5168042430089590000,1
020913002864,5168042430089590000,1
031042002864,5168042430089590000,1
004111002822,5168042430089590000,1
037142002863,5168042430089590000,1
004182002824,5168042430089590000,1
020341002861,5168042430089590000,1
006512002833,5168042430089590000,1
047401002867,5168042430089590000,1
031041002864,5168042430089590000,1
030589002863,5168042430089590000,1
004253002833,5168042430089590000,1
000141002863,5168042430089590000,1
031047002864,5168042430089590000,1
033057002867,5168042430089590000,1
004521002824,5168042430089590000,1
031367002861,5168042430089590000,1
000871002836,5168042430089590000,1
026413002867,5168042430089590000,1
049221002863,5168042430089590000,1
000121002860,5168042430089590000,1
012292002864,5168042430089590000,1
021661000865,5170666676458930000,8
020402000861,5170666676458930000,3
007129000865,5170666676458930000,3
018013000810,5170666676458930000,3
025642000810,5170666676458930000,3
021203000810,5170666676458930000,2
033018000865,5170666676458930000,1
010262000810,5170666676458930000,1
063852001109,5173558937668130000,9
010542001109,5173558937668130000,5
013031001109,5173558937668130000,3
012213004112,5173558937668130000,3
018651001103,5173558937668130000,2
065321001160,5173558937668130000,1
040861004660,5174464428811600000,3
010231004660,5174464428811600000,2
001035004660,5174464428811600000,1
001025004660,5174464428811600000,1
001001004662,5174464428811600000,1
005441004662,5174464428811600000,1
001032004660,5174464428811600000,1
033009002863,5181497702089230000,3
033219002868,5181497702089230000,2
005483002806,5181497702089230000,2
062914002868,5181497702089230000,1
030982002868,5181497702089230000,1
003391002804,5181497702089230000,1
062916002868,5181497702089230000,1
014301002863,5181497702089230000,1
025153002863,5181497702089230000,1
003593002868,5181497702089230000,1
000272001204,5184868771960950000,2
002551004660,5184868771960950000,2
001841004605,5184868771960950000,1
000261001204,5184868771960950000,1
006055004603,5184868771960950000,1
001371001204,5184868771960950000,1
004763004660,5184868771960950000,1
000073000302,5192237268733200000,3
001082000362,5192237268733200000,1
018061004112,5201501732498810000,2
012213004112,5201501732498810000,2
065412004113,5201501732498810000,2
006063001804,5201501732498810000,1
013031001109,5201501732498810000,1
006181002908,5201501732498810000,1
034488002863,5214356548709070000,135
006012002806,5214356548709070000,89
005193002806,5214356548709070000,46
006041002806,5214356548709070000,11
032797002860,5214356548709070000,4
037141002863,5214356548709070000,4
016163002863,5214356548709070000,4
047633002863,5214356548709070000,3
039782002862,5214356548709070000,3
026163002860,5214356548709070000,3
059512002863,5214356548709070000,3
005375002806,5214356548709070000,3
018923002860,5214356548709070000,3
032842002863,5214356548709070000,2
014623002863,5214356548709070000,2
032848002863,5214356548709070000,2
032731002863,5214356548709070000,2
011253002861,5214356548709070000,2
037147002863,5214356548709070000,2
030297002860,5214356548709070000,2
002813002860,5214356548709070000,2
012432002863,5214356548709070000,2
002032002819,5214356548709070000,2
032793002860,5214356548709070000,1
005101002806,5214356548709070000,1
005183002806,5214356548709070000,1
037148002863,5214356548709070000,1
025843002863,5214356548709070000,1
045033002860,5214356548709070000,1
010638002862,5214356548709070000,1
010369002861,5214356548709070000,1
005022002822,5214356548709070000,1
051233002863,5214356548709070000,1
002391002813,5214356548709070000,1
022532002860,5214356548709070000,1
011953002860,5214356548709070000,1
032318002863,5214356548709070000,1
032463002860,5214356548709070000,1
002863002860,5214356548709070000,1
030299002860,5214356548709070000,1
005052002806,5214356548709070000,1
062516002860,5214356548709070000,1
010469002861,5214356548709070000,1
005042002813,5214356548709070000,1
041051002863,5214356548709070000,1
030227002861,5214356548709070000,1
018922002860,5214356548709070000,1
030303002860,5214356548709070000,1
001103002822,5220638346432570000,488
001102002822,5220638346432570000,53
036721002863,5220638346432570000,29
032731002863,5220638346432570000,23
012127002863,5220638346432570000,19
005313002812,5220638346432570000,3
010951002860,5220638346432570000,3
000222002813,5220638346432570000,3
024053002860,5220638346432570000,3
002863002860,5220638346432570000,2
005202002805,5220638346432570000,2
005432002822,5220638346432570000,2
048581002860,5220638346432570000,1
005451002822,5220638346432570000,1
006012002806,5220638346432570000,1
005323002805,5220638346432570000,1
005312002812,5220638346432570000,1
002873002860,5220638346432570000,1
038852002862,5220638346432570000,1
032559002868,5220638346432570000,1
014301002863,5220638346432570000,1
049322002868,5220638346432570000,1
010952002860,5220638346432570000,1
036783002860,5220638346432570000,1
031228002860,5220638346432570000,1
002415005002,5226869268770150000,14
023014000813,5246010234247620000,15
010076000863,5246010234247620000,6
023906000801,5246010234247620000,4
010025000863,5246010234247620000,3
024582000810,5246010234247620000,3
019366000813,5246010234247620000,3
010262000810,5246010234247620000,3
021206000810,5246010234247620000,2
024581000810,5246010234247620000,2
011535000810,5246010234247620000,1
024746000851,5246010234247620000,1
024542000810,5246010234247620000,1
020402000861,5246010234247620000,1
026761000821,5246010234247620000,1
026994000801,5246010234247620000,1
011315000810,5246010234247620000,1
006403002806,5252603708897570000,3
005323002805,5252603708897570000,3
022609002863,5252603708897570000,3
005013002806,5252603708897570000,3
022607002863,5252603708897570000,3
005041002805,5252603708897570000,2
006402002806,5252603708897570000,2
005963002863,5252603708897570000,1
017721002863,5263992679815690000,18
031048002864,5263992679815690000,10
058791002864,5263992679815690000,10
058792002864,5263992679815690000,10
030589002863,5263992679815690000,9
000151002863,5263992679815690000,9
031042002864,5263992679815690000,8
023702002860,5263992679815690000,7
034992002864,5263992679815690000,7
058797002864,5263992679815690000,7
000141002863,5263992679815690000,6
006512002833,5263992679815690000,5
049221002863,5263992679815690000,5
035459002860,5263992679815690000,5
047382002864,5263992679815690000,5
051452002864,5263992679815690000,5
000162002863,5263992679815690000,5
034843002867,5263992679815690000,5
004262003704,5263992679815690000,5
034842002867,5263992679815690000,4
001042002822,5263992679815690000,4
005432002822,5263992679815690000,4
034849002867,5263992679815690000,4
038751002863,5263992679815690000,4
004181002824,5263992679815690000,4
000322002812,5263992679815690000,4
031041002864,5263992679815690000,3
045807004560,5263992679815690000,3
037053002860,5263992679815690000,3
004182002824,5263992679815690000,3
058441002863,5263992679815690000,3
041122002860,5263992679815690000,3
022837002863,5263992679815690000,3
058431002863,5263992679815690000,3
019123002860,5263992679815690000,3
032793002860,5263992679815690000,3
031047002864,5263992679815690000,2
004006002824,5263992679815690000,2
012309002867,5263992679815690000,2
001103002822,5263992679815690000,2
001102002822,5263992679815690000,2
012292002864,5263992679815690000,2
032813002863,5263992679815690000,2
032711002864,5263992679815690000,2
059512002863,5263992679815690000,2
034058002863,5263992679815690000,2
038761002863,5263992679815690000,2
005183002806,5263992679815690000,2
000261002812,5263992679815690000,2
065071002860,5263992679815690000,2
032848002863,5263992679815690000,2
051233002863,5263992679815690000,2
058421002860,5263992679815690000,2
002141002820,5263992679815690000,2
040463002864,5263992679815690000,2
003742002860,5263992679815690000,2
000121002860,5263992679815690000,2
018922002860,5263992679815690000,1
018322004060,5263992679815690000,1
001875002822,5263992679815690000,1
032797002860,5263992679815690000,1
000132002860,5263992679815690000,1
018923002860,5263992679815690000,1
002192002818,5263992679815690000,1
022609002863,5263992679815690000,1
002431003705,5263992679815690000,1
005312002812,5263992679815690000,1
020451002861,5263992679815690000,1
025213002863,5263992679815690000,1
045033002860,5263992679815690000,1
004042002834,5263992679815690000,1
005244002818,5263992679815690000,1
024712002861,5263992679815690000,1
012298002864,5263992679815690000,1
018853004060,5263992679815690000,1
037142002863,5263992679815690000,1
000111004002,5263992679815690000,1
045801004560,5263992679815690000,1
024042002861,5263992679815690000,1
004521002824,5263992679815690000,1
037148002863,5263992679815690000,1
017792002860,5263992679815690000,1
047633002863,5263992679815690000,1
005311002812,5263992679815690000,1
004063002812,5263992679815690000,1
005166002822,5263992679815690000,1
001112002801,5263992679815690000,1
004111002822,5263992679815690000,1
024713002861,5263992679815690000,1
000252004002,5263992679815690000,1
021392002861,5263992679815690000,1
010952002860,5263992679815690000,1
026413002867,5263992679815690000,1
032549002864,5263992679815690000,1
001001002822,5263992679815690000,1
036961002860,5263992679815690000,1
001193004504,5263992679815690000,1
017823002861,5263992679815690000,1
004101002822,5263992679815690000,1
005384002822,5263992679815690000,1
006523002822,5263992679815690000,1
005313002812,5263992679815690000,1
004053002824,5263992679815690000,1
035648002862,5263992679815690000,1
037759002867,5263992679815690000,1
003611003705,5263992679815690000,1
041052002863,5263992679815690000,1
001143003704,5263992679815690000,1
004221002812,5263992679815690000,1
003535002812,5263992679815690000,1
001373003704,5263992679815690000,1
034788002864,5263992679815690000,1
004181002833,5263992679815690000,1
005385002822,5263992679815690000,1
005245002818,5263992679815690000,1
032542002864,5263992679815690000,1
019012002868,5263992679815690000,1
032113002860,5263992679815690000,1
016643002864,5263992679815690000,1
004256002833,5263992679815690000,1
045032002860,5263992679815690000,1
020549002860,5263992679815690000,1
005241002818,5263992679815690000,1
004212002818,5263992679815690000,1
018972002860,5263992679815690000,1
004222002812,5263992679815690000,1
032633002864,5263992679815690000,1
047622002860,5263992679815690000,1
001655002801,5263992679815690000,1
020859002860,5263992679815690000,1
036932002864,5263992679815690000,1
000324002801,5263992679815690000,1
011267000871,5266260587172640000,3
000272001204,5266260587172640000,2
000082004603,5266260587172640000,2
004009000864,5266260587172640000,2
016263001660,5266260587172640000,2
016782001660,5266260587172640000,1
016352001660,5266260587172640000,1
000542004601,5266260587172640000,1
016262001660,5266260587172640000,1
011261000871,5266260587172640000,1
000552004603,5266260587172640000,1
022041001661,5266260587172640000,1
014582000831,5266260587172640000,1
015571000853,5266260587172640000,1
000142001602,5266260587172640000,1
026759000865,5266260587172640000,1
054263001260,5266260587172640000,1
016501001660,5266260587172640000,1
017062004306,5266260587172640000,1
000543004601,5266260587172640000,1
000043001602,5266260587172640000,1
000192001602,5266260587172640000,1
012493000864,5266260587172640000,1
016232001660,5266260587172640000,1
000233001602,5266260587172640000,1
024021000831,5266260587172640000,1
014091004309,5266260587172640000,1
013133000865,5266260587172640000,1
002027000871,5266260587172640000,1
011764000810,5270949246086170000,1
030431000810,5270949246086170000,1
000242004704,5287772212140410000,3
010653004760,5287772212140410000,3
000081004704,5287772212140410000,1
000241004704,5287772212140410000,1
002531004902,5287772212140410000,1
001811004115,5303083028595990000,3
062712004110,5303083028595990000,3
064312004109,5303083028595990000,2
004901004113,5303083028595990000,2
000203004110,5303083028595990000,1
000156002836,5322964897430590000,1
001582002820,5322964897430590000,1
045141004560,5322964897430590000,1
017912002861,5322964897430590000,1
000193002812,5322964897430590000,1
034652002863,5322964897430590000,1
002162002818,5322964897430590000,1
045772004560,5322964897430590000,1
036961002860,5322964897430590000,1
039862002866,5337686503572380000,23
000663002829,5337686503572380000,12
041011002866,5337686503572380000,8
010323002866,5337686503572380000,4
040711002866,5337686503572380000,3
000752002862,5337686503572380000,2
034962002862,5337686503572380000,2
010478002862,5337686503572380000,2
010648002862,5337686503572380000,1
012108002862,5337686503572380000,1
000502002862,5337686503572380000,1
039811002866,5337686503572380000,1
039892002862,5337686503572380000,1
000552002866,5337686503572380000,1
010892002866,5337686503572380000,1
000261002835,5337686503572380000,1
037221002866,5337686503572380000,1
006097000661,5343616926179070000,1
002121004703,5363678247965010000,22
020567002860,5363678247965010000,3
062703004109,5363678247965010000,3
039111002866,5363678247965010000,2
001901002821,5363678247965010000,2
020647002861,5363678247965010000,2
001875002822,5363678247965010000,2
020628002861,5363678247965010000,2
012167002867,5363678247965010000,2
036161002861,5363678247965010000,1
012161002867,5363678247965010000,1
004011002821,5363678247965010000,1
062712004110,5363678247965010000,1
016111002861,5363678247965010000,1
002202004703,5363678247965010000,1
002814002815,5363678247965010000,1
001081002815,5363678247965010000,1
024042002861,5363678247965010000,1
005702002812,5363678247965010000,1
006181002908,5363678247965010000,1
018061004112,5363678247965010000,1
000521002820,5363678247965010000,1
000074002836,5363678247965010000,1
031407002862,5363678247965010000,1
006063001804,5363678247965010000,1
062612004115,5363678247965010000,1
000942004115,5363678247965010000,1
004528002560,5385284311714200000,9
004541002570,5385284311714200000,3
023723002560,5385284311714200000,1
013613002560,5385284311714200000,1
022744002560,5385284311714200000,1
004091000716,5387613307902990000,5
001593000715,5387613307902990000,3
011815000805,5445809954022650000,5
023936000841,5445809954022650000,2
012712000841,5445809954022650000,1
000221002835,5447358446314990000,5
000823002815,5447358446314990000,1
001323002815,5447358446314990000,1
001151002826,5447358446314990000,1
023101000805,5460618857951280000,44
008991000871,5460618857951280000,39
008993000871,5460618857951280000,27
023102000805,5460618857951280000,25
023103000805,5460618857951280000,25
008992000871,5460618857951280000,23
011833000833,5460618857951280000,6
009011000871,5460618857951280000,4
011757000864,5460618857951280000,3
023086000860,5460618857951280000,2
006997000866,5460618857951280000,2
023121000805,5460618857951280000,2
007167000864,5460618857951280000,2
001307000866,5460618857951280000,2
000037000870,5460618857951280000,2
012351000865,5460618857951280000,1
023972000841,5460618857951280000,1
000909000864,5460618857951280000,1
027143000813,5460618857951280000,1
013811000805,5460618857951280000,1
023611000845,5460618857951280000,1
011171000805,5460618857951280000,1
000398000866,5460618857951280000,1
012363000801,5460618857951280000,1
005129000865,5460618857951280000,1
020972000805,5460618857951280000,1
013487000865,5460618857951280000,1
010627000866,5460618857951280000,1
007478000871,5460618857951280000,1
007522000871,5460618857951280000,1
011752000866,5460618857951280000,1
005041002805,5469435066520730000,13
031713002862,5469435066520730000,7
005031002861,5469435066520730000,4
010653004760,5469435066520730000,4
000032000502,5469435066520730000,3
001091002822,5469435066520730000,3
006901002816,5469435066520730000,2
000062004002,5469435066520730000,2
039801002861,5469435066520730000,2
050502000560,5469435066520730000,2
000241004704,5469435066520730000,2
000081004704,5469435066520730000,2
000242004704,5469435066520730000,2
000871002836,5469435066520730000,2
000331002861,5469435066520730000,2
018323004060,5469435066520730000,2
036783002860,5469435066520730000,2
010952002860,5469435066520730000,1
031712002862,5469435066520730000,1
018853004060,5469435066520730000,1
010563004760,5469435066520730000,1
032356002860,5469435066520730000,1
018322004060,5469435066520730000,1
000251004002,5469435066520730000,1
000201004704,5469435066520730000,1
005202002805,5469435066520730000,1
019503002860,5469435066520730000,1
012351002860,5469435066520730000,1
000111004002,5469435066520730000,1
000252004002,5469435066520730000,1
024051002860,5469435066520730000,1
003303002823,5469435066520730000,1
000453002813,5469435066520730000,1
001001002822,5469435066520730000,1
032731002863,5469435066520730000,1
005301002806,5469435066520730000,1
010807002861,5469435066520730000,1
021031003860,5478489299066300000,1
011031003860,5478489299066300000,1
003821002816,5482252584125860000,36
000085002001,5495807127628130000,6
055452000960,5495807127628130000,1
000913000101,5495807127628130000,1
000043002060,5495807127628130000,1
001231004804,5495807127628130000,1
010187002866,5521855131407660000,4
005942002867,5521855131407660000,3
001621002829,5521855131407660000,3
059552002867,5521855131407660000,2
026719002867,5521855131407660000,2
010897002866,5521855131407660000,1
005291002809,5521855131407660000,1
001901002821,5521855131407660000,1
004001002862,5521855131407660000,1
005943002867,5521855131407660000,1
010627000866,5563401134550670000,50
023971000841,5563401134550670000,32
000014000833,5563401134550670000,24
017851000891,5563401134550670000,11
027558002570,5563401134550670000,7
017811000891,5563401134550670000,6
020663000813,5563401134550670000,5
034842000868,5563401134550670000,4
023888000867,5563401134550670000,4
020591000814,5563401134550670000,4
005917002570,5563401134550670000,3
023972000841,5563401134550670000,3
027771000814,5563401134550670000,3
010512002502,5563401134550670000,3
027697002570,5563401134550670000,3
020173000891,5563401134550670000,2
011893000868,5563401134550670000,2
031984000865,5563401134550670000,2
051313000867,5563401134550670000,2
033862000865,5563401134550670000,2
025301004343,5563401134550670000,2
007302000866,5563401134550670000,2
020193000870,5563401134550670000,2
007142000866,5563401134550670000,2
024431000891,5563401134550670000,2
010212000833,5563401134550670000,2
020051000814,5563401134550670000,2
042652000864,5563401134550670000,2
012712000841,5563401134550670000,1
012701004307,5563401134550670000,1
003802000860,5563401134550670000,1
023622000814,5563401134550670000,1
011161000845,5563401134550670000,1
011162000845,5563401134550670000,1
024531000863,5563401134550670000,1
024591000841,5563401134550670000,1
031771000865,5563401134550670000,1
010358000863,5563401134550670000,1
012261000880,5563401134550670000,1
024123000866,5563401134550670000,1
024471000891,5563401134550670000,1
027614000833,5563401134550670000,1
017141000863,5563401134550670000,1
025291004343,5563401134550670000,1
019362000813,5563401134550670000,1
012633004307,5563401134550670000,1
000139000866,5563401134550670000,1
001431000866,5563401134550670000,1
012351000865,5563401134550670000,1
001007000864,5563401134550670000,1
040278000866,5563401134550670000,1
027678002570,5563401134550670000,1
010076000863,5563401134550670000,1
016211000845,5563401134550670000,1
002382000860,5563401134550670000,1
050662000860,5563401134550670000,1
015351004311,5563401134550670000,1
013497000865,5563401134550670000,1
001438000866,5563401134550670000,1
007307000866,5563401134550670000,1
029788000865,5563401134550670000,1
012265000880,5563401134550670000,1
012581000845,5563401134550670000,1
002083002816,5572379208201220000,1
003832002819,5572379208201220000,1
030078002862,5576428171706110000,65
000172002815,5576428171706110000,62
002433002828,5576428171706110000,16
002432002828,5576428171706110000,9
000873002862,5576428171706110000,8
012108002862,5576428171706110000,8
000872002862,5576428171706110000,6
001213002815,5576428171706110000,6
039831002866,5576428171706110000,4
010277002866,5576428171706110000,4
000793002864,5576428171706110000,4
034962002862,5576428171706110000,3
039892002862,5576428171706110000,3
051253002862,5576428171706110000,2
063252002867,5576428171706110000,2
035032002862,5576428171706110000,2
012102002862,5576428171706110000,2
030849002862,5576428171706110000,2
003851002807,5576428171706110000,2
000113002815,5576428171706110000,2
030128002862,5576428171706110000,1
000611002815,5576428171706110000,1
020751001960,5576428171706110000,1
010892002866,5576428171706110000,1
002513002821,5576428171706110000,1
030843002862,5576428171706110000,1
020118002864,5576428171706110000,1
039522002862,5576428171706110000,1
030012002862,5576428171706110000,1
010188002866,5576428171706110000,1
010123002864,5576428171706110000,1
001924002815,5576428171706110000,1
042003002866,5576428171706110000,1
032901002864,5576428171706110000,1
020215001960,5576428171706110000,1
033953002862,5576428171706110000,1
014091002862,5576428171706110000,1
058811002862,5576428171706110000,1
059557002867,5576428171706110000,1
000573002815,5576428171706110000,1
036408002861,5576428171706110000,1
010897002866,5576428171706110000,1
002902002828,5576428171706110000,1
005943002867,5576428171706110000,1
032907002864,5576428171706110000,1
035648002862,5576428171706110000,1
005942002867,5576428171706110000,1
005321002862,5576428171706110000,1
010648002862,5576428171706110000,1
030122002862,5576428171706110000,1
041013002866,5576428171706110000,1
001901002821,5576428171706110000,1
004423002864,5576428171706110000,1
002182002821,5576428171706110000,1
020239002864,5576428171706110000,1
013221002864,5576428171706110000,1
064463002866,5576428171706110000,1
000731002866,5576428171706110000,1
030072002862,5576428171706110000,1
031407002862,5576428171706110000,1
030588004361,5580823613285370000,3
001193000866,5580823613285370000,2
000903000864,5580823613285370000,2
000674000864,5580823613285370000,2
000347000865,5580823613285370000,2
012633004307,5580823613285370000,2
027508004361,5580823613285370000,1
002609000865,5580823613285370000,1
013193004309,5580823613285370000,1
012265000880,5580823613285370000,1
031984000865,5580823613285370000,1
024441000891,5580823613285370000,1
000341000865,5580823613285370000,1
013499000865,5580823613285370000,1
010382000863,5580823613285370000,1
012271000880,5580823613285370000,1
015351004311,5580823613285370000,1
006382004505,5581840791213550000,4
000853002807,5581840791213550000,3
047137004560,5581840791213550000,2
046451004570,5581840791213550000,2
022611002862,5581840791213550000,1
038813002862,5581840791213550000,1
033009002863,5581840791213550000,1
058723002862,5581840791213550000,1
006021004505,5581840791213550000,1
034577002861,5581840791213550000,1
030309002860,5581840791213550000,1
000092002807,5581840791213550000,1
013108002862,5581840791213550000,1
005143002814,5581840791213550000,1
038852002862,5581840791213550000,1
048551002860,5581840791213550000,1
032356002860,5581840791213550000,1
030659002863,5581840791213550000,1
048563002862,5581840791213550000,1
005043002813,5581840791213550000,1
012489002862,5581840791213550000,1
014252002868,5581840791213550000,1
030299002860,5581840791213550000,1
005376002806,5581840791213550000,1
